id,default_code,name,description,is_storable,tracking,categ_id:id
product_template_rln6491,RLN6491,"XBT HeadsetHB, Heavy Duty Headset , BT",,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rln6495,RLN6495,Boom Mic for XBT Headset (replacement part),,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rln6496,RLN6496,Cooling Pads for XBT Headset (replacement part),,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rln6497,RLN6497,Hygiene kit for XBT Headset (replacemnt part),,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rln6498,RLN6498,Universal 5V PSU for XBT Headset (replacement part),,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_pmln7464,PMLN7464,Heavy Duty Over-the-Head Headset with Noise-Canceling boom microphone,,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_pmln7465,PMLN7465,"Heavy Duty Behind-the-Head Headset with Noise-Canceling boom microphone, TIA4950",,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_pmln8085,PMLN8085,Behind-the-Head Headset,,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_pmln8086,PMLN8086,Over-the-Head Headset,,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rmn5058,RMN5058,Lightweight Headset - Intrinsically Safe (FM),,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rmn5137,RMN5137,"3M Peltor MT Series 2-Way Comm Headset, MT7H79A Headband",,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rmn5138,RMN5138,"3M Peltor MT Series 2-Way Comm Headset, MT7H79B Neckband",,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rmn5139,RMN5139,"3M Peltor MT Series 2-Way Comm Headset, MT7H79P3E - Hard Hat Attachment",,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rmn4052,RMN4052,"HEADSET, TACTICAL W/BOOM MIC (requires adapter PMLN6095)",,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rmn4056,RMN4056,HT Series Listen Only Over-The-Head Headset with 3.5mm threaded connector,,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rmn4055,RMN4055,HT Series Listen Only Over-The-Head Headset with 3.5mm NON threaded connector,,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rmn5135,RMN5135,TacticalPro Series Neckband Headset with Nexus connector,,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rmn4052,RMN4052,TacticalPro Series Over-The-Head Headset with Nexus connector (requires adapter PMLN6095),,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rmn4051,RMN4051,MT Series Hard Hat Attached with Nexus connector (requires adapter PMLN6095),,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rln6477,RLN6477,MT Series Neckband Headset with Nexus connector (requires adapter PMLN6095),,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_pmln6095,PMLN6095 ,"AUDIO ADAPTER,IN-LINE PTT ADAPTER, GCAI",,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_pmln6830,PMLN6830,Tactical Remote Ring PTT (For use with interface module PMLN6827),,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_pmln6767,PMLN6767,Tactical Remote Body PTT (For use with interface module PMLN6827),,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_pmln6833,PMLN6833,Tactical Temple Transducer with Noise-Canceling boom microphone (Requires interface module PMLN6827),,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_pmln6827,PMLN6827,Tactical PTT Interface Module,,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_pmln8265,PMLN8265,CH-3 Series Over-the-Head Headset with Nexus Connector (requires PMLN8297 adapter),,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_pmln8266,PMLN8266,CH-3 Series Neckband Headset with Nexus Connector (requires PMLN8297 adapter),,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_pmln8267,PMLN8267,CH-3 Series Hard Hat Attach Headset with Nexus Connector (requires PMLN8297 adapter),,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_pmln8297,PMLN8297,GCAI-MINI PTT NEXUS ADAPTER,,TRUE,none,product_category_motorola_professional_accessories_headsets
product_template_rln6561,RLN6561,"ACCESSORY KIT,OPERATIONALCRITICAL WIRELESS RSM W/BATTERRY AND CLIP",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_rln6562,RLN6562,Operations Critical Wireless Remote Speaker Microphone with Battery and Belt clip and Dual Unit Charger,,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_nntn8382,NNTN8382,IMPRES Industrial Noise Cancelling Microphone - Submersible (IP57) - UL Approved,,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_nntn8383,NNTN8383,IMPRES Industrial Noise Cancelling Microphone with threaded 3.5mm audio jack - UL Approved ,,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmkn4232,PMKN4232,REPLACEMENT CABLE FOR RSM,,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmln8121,PMLN8121,LOW PROFILE SWIVEL CLIP,,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmln8122,PMLN8122,REPLACEMENT DUST COVER FOR RSM (PACK OF 10),,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4024,PMMN4024,Remote Speaker Microphone with 3.5mm audio jack - FM / UL Approved,,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4025_l,PMMN4025_L,IMPRES Remote Speaker Microphone with 3.5mm audio jack - FM / UL Approved,,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4040,PMMN4040,Remote Speaker Microphone - Submersible (IP57) - FM / UL Approved,,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4041,PMMN4041,"IMPRES Public Safety Microphone, 30"" Cable ",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4042,PMMN4042,"IMPRES Public Safety Microphone, 24"" Cable Intrinsically Safe (FM)",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4043,PMMN4043,"IMPRES Public Safety Microphone, 18"" Cable Intrinsically Safe (FM)",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4046_l,PMMN4046_L,IMPRES Remote Speaker Microphone with Volume - Submersible (IP57) - FM / UL Approved,,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4047,PMMN4047,"IMPRES Public Safety Microphone, 30"" Cable - Submersible (IP57)Intrinsically Safe (FM)",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4048,PMMN4048,"IMPRES Public Safety Microphone, 24"" Cable - Submersible (IP57) Intrinsically Safe (FM)",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4049,PMMN4049,"IMPRES Public Safety Microphone, 18"" Cable - Submersible (IP57) Intrinsically Safe (FM)",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4050,PMMN4050,"IMPRES Remote Speaker Microphone w/3.5mm Earjack, Noise Cancelling - FM / UL Approved",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4071_l,PMMN4071_L,IMPRES RSM large 3.5 jack NC / UL Approved,,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4073_l,PMMN4073_L,"IMPRES Windporting RSM, small 3.5 jack / UL Approved",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4075,PMMN4075,"RSM, small IP57, no Emerg / UL Approved",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4076,PMMN4076,"RSM small 3.5 jack, no Emerg / UL Approved",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4099,PMMN4099,"REMOTE SPEAKER MICROPHONE,IP68 REMOTE SPEAKER MICROPHONE,3.5MM,UL",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4108,PMMN4108,"AUDIO ACCESSORY-REMOTE SPEAKER MICROPHONE,IMPRES WINDPORTING RSM IP67",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4125,PMMN4125,REMOTE SPEAKER MICROPHONE WITH 2.5MM CONNECTOR,,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4127,PMMN4127,Operational Critical Wireless RSM WM500,,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4128,PMMN4128,"RM780 IMPRES™ RSM, 3.5mm earpiece, radio controls, IP68, HAZLOC",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4131,PMMN4131,"RM730 IMPRES WINDPORTING REMOTE SPEAKER MICROPHONE, SMALL (IP68)",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4140,PMMN4140,"RM760 IMPRES WINDPORTING REMOTE SPEAKER MICROPHONE, LARGE (IP68)",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4170,PMMN4170,"RM560 IMPRES WINDPORTING REMOTE SPEAKER MICROPHONE, LARGE URSA",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_pmmn4171,PMMN4171,"RM530 IMRLN6491BPRES WINDPORTING REMOTE SPEAKER MICROPHONE, SMALL URSA",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_bdn6719,BDN6719,"One-wire Flexible Ear Receiver, black. Compatible with NNTN8383 only.",,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_rln6074,RLN6074,Remote Speaker Microphone Replacement Coil Cord Kit (for PMMN4024 and PMMN4040),,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_rln6562,RLN6562,OPERATIONAL CRITICAL WIRELESS RSM W/DUC,,TRUE,none,product_category_motorola_professional_accessories_microphones
product_template_ay000267a01,AY000267A01,"Screen Protector, clear (single pack - QTY 1)   ",,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_ay000269a01,AY000269A01,"Screen Protector, clear (single pack - QTY 1)   ",,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_ay000808a01,AY000808A01,"ACCESSORY KIT,RJ SCREEN PROTECTOR CLEAR (1 PCS)",,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_ay000808a02,AY000808A02,"ACCESSORY KIT,SCREEN PROTECTOR CLEAR (BULK, 10 PCS)",,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_ay000808a03,AY000808A03,"ACCESSORY KIT,SCREEN PROTECTOR CLEAR (BULK, 50 PCS)",,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_25_124330_01r,25-124330-01R,"Programming Cable, Micro USB",,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_28012039001,28012039001,RF ADAPTER for SL7550,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_5880348b33,5880348B33,Portable SMA to BNC RF Adapter,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_nln9839,NLN9839,Vacuum Pump for Field Install Kit,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_ntn4265,NTN4265,Pressure Pump for Field Install Kit,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmkn4012,PMKN4012,Portable Programming Cable,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmkn4013,PMKN4013,"Portable Programming, Test and Align Cable",,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmkn4040,PMKN4040,DMR Portable Telemetry Cable,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmkn4071,PMKN4071,Portable to RS232 DB25M Connector Cable,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmkn4070,PMKN4070,IMPRES Mobile MAP Non-PC Adapter,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmkn4072,PMKN4072,IMPRES Mobile MMP Non-PC Adapter,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmkn4115,PMKN4115,Portable Programming Cable for XPR3300 and XPR3500,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmkn4117,PMKN4117,Programming Cable Slim to DB25 & USB Plug,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmkn4230,PMKN4230,Data Transfer Cable for MOTOTRBO Ion / R7 (UL Certified),,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmkn4231,PMKN4231,Test and Align Cable,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmkn4265,PMKN4265,Programming/Data Cable (Non-UL),,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmln6154,PMLN6154,RF Adapter for XPR3000 and XPR7000 series,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmln6155,PMLN6155,RF Adapter Holder for XPR7350 and XPR7550,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmln6201,PMLN6201,RF Adapter Holder for XPR3300 and XPR3500,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmnn4076,PMNN4076,Portable Battery Eliminator,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmnn4428,PMNN4428,Portable Battery Eliminator for XPR3000 and XPR7000 series,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmnn4429,PMNN4429,Battery Eliminator,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_tl000140a01,TL000140A01,Ion Battery Eliminator,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_rln4460,RLN4460,Test Box for Portables and Mobiles,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmln5496,PMLN5496,XPR 6000 MOTOTRBO Expansion Card (Option Board),,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmln7324_s,PMLN7324_S,XPR 7000e MOTOTRBO Expansion Card Kit  (Option Board),,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmln8203_s,PMLN8203_S,R7 GOB SERVICE KIT (Option Board),,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_bt000702_01,BT000702_01,R7 Battery Eliminator,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_pmln6422,PMLN6422,R7 RF Cable,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_ay000811_01,AY000811_01,R7 RF Adaptor,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_tl000198a01,TL000198A01,R7 Chassis and Knob Opener,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_tl000215a01,TL000215A01,R5 Battery Eliminator,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_tl000173a03,TL000173A03,RF Adaptor (Screw In),,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_hkvn4362,HKVN4362,"For MOTOTRBO CPS/RM pricing and details, see the link below:",,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_hkvn4622,HKVN4622,https://docs.google.com/spreadsheets/d/1fXphrmVGAsO90UhN-Ijto5_HfuaYAcxPkAaVXFNtGt4/edit?usp=sharing,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc
product_template_hkvn4036,HKVN4036,NA Battery Fleet Management (BFM)  License Key (Entitlement EID),,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc_software_license_keys
product_template_hkvn4249,HKVN4249,MOTOTRBO Permanent Discoverable & Data Transfer Services via Bluetooth,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc_software_license_keys
product_template_68009419001,68009419001,XPR 6100 Portable User Guide (PDF Only),,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc_user_manuals
product_template_68009554001,68009554001,SL Series User Guide (PDF only),,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc_user_manuals
product_template_6880309t12,6880309T12,MOTOTRBO System Planner,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc_user_manuals
product_template_6880309t30,6880309T30,MOTOTRBO Portable Basic Service Manual,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc_user_manuals
product_template_6880309t31,6880309T31,MOTOTRBO Portable Detailed Service Manual ,,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc_user_manuals
product_template_hkln4282,HKLN4282,Portable User Guide CD Kit (includes User Guides in English and French Canadian),,TRUE,none,product_category_motorola_professional_accessories_service_tools_and_misc_user_manuals
product_template_rrdn4362,RRDN4362,Solar Wall or Pole Mounting,,TRUE,none,product_category_motorola_professional_accessories_call_boxes_1
product_template_rrdn4363,RRDN4363,AC/DC Wall or Pole Mounting,,TRUE,none,product_category_motorola_professional_accessories_call_boxes_1
product_template_rrdn4365,RRDN4365,Solar with Aluminium Stanchion (A1010) w/o Base Pedestal,,TRUE,none,product_category_motorola_professional_accessories_call_boxes_2
product_template_rrdn4444,RRDN4444,A1A1010 Base Pedestal,,TRUE,none,product_category_motorola_professional_accessories_call_boxes_2
product_template_rrdn4588,RRDN4588,Solar Powered w/o Base Pedestal,,TRUE,none,product_category_motorola_professional_accessories_call_boxes_3
product_template_rrdn7776,RRDN7776,A106.5 Base Pedestal,,TRUE,none,product_category_motorola_professional_accessories_call_boxes_3
product_template_rrdn4369,RRDN4369,Solar Powered w/o Base Pedestal,,TRUE,none,product_category_motorola_professional_accessories_call_boxes_4
product_template_rrdn4370,RRDN4370,AC/DC w/o Base Pedestal,,TRUE,none,product_category_motorola_professional_accessories_call_boxes_4
product_template_rrdn4447,RRDN4447,A1410 Base Pedestal,,TRUE,none,product_category_motorola_professional_accessories_call_boxes_4
product_template_rrdn4590,RRDN4590,Solar Wall or Pole Mounting,,TRUE,none,product_category_motorola_professional_accessories_call_boxes_5
product_template_rrdn4591,RRDN4591,AC/DC Wall or Pole Mounting,,TRUE,none,product_category_motorola_professional_accessories_call_boxes_5
product_template_rrdn4367,RRDN4367,Solar Wall or Pole Mounting,,TRUE,none,product_category_motorola_professional_accessories_call_boxes_6
product_template_rrdn4368,RRDN4368,AC/DC Wall or Pole Mounting,,TRUE,none,product_category_motorola_professional_accessories_call_boxes_6
product_template_rrdn7883a,RRDN7883A,A10X VAC,,TRUE,none,product_category_motorola_professional_accessories_call_boxes_7
product_template_rrdn7884a,RRDN7884A,A10X AC,,TRUE,none,product_category_motorola_professional_accessories_call_boxes_7
product_template_rrdn7885a,RRDN7885A,"A10X ""V"" upgrade for ""AC"" to make ""VAC""",,TRUE,none,product_category_motorola_professional_accessories_call_boxes_7
product_template_5080384f72,5080384F72,Replacement Foam Plugs (Qty 50-for use with RLN5887) - Noise Reduction Rating =  24dB,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_aarln4885,AARLN4885,Receive-Only Foam Earbud with 3.5mm plug for Remote Speaker Mic - FM / UL Approved,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_bdn6726,BDN6726,"Earpiece with Standard Earphone, Black",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_bdn6727,BDN6727,"Earpiece with Extra Loud Earphone, Black",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_hkln4608,HKLN4608,"TRANSPARENT ACOUSTIC TUBE ACCY, PVC FREE",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_ntn2571,NTN2571,Enhanced Operations Critical Wireless push-to-talk pod,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_ntn2570,NTN2570,"Earpiece with 12"" cable and push-to-talk pod (For Enh Oper Critical Wirelss with Touch Pairing)",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_ntn2572,NTN2572,"Earpiece with 12"" cable replacement (use with NNTN8127)",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_nntn8125,NNTN8125,"Wireless Accessory Kit, Pod + Standard Pair, 12in Cable",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_nntn8127,NNTN8127,Wireless Push-to-Talk Pod ONLY with power supply,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_nntn8189,NNTN8189,"ACCESSORY KIT,ASSY,ACCY,BLUETOOTH ACCY KIT, SP, 12 CBL, NCHGR",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_nntn8294,NNTN8294,"Operations Critical Wireless Earbud with 11.4” cable, inline mic, BLACK. Must be ordered with NNTN8127 wireless PTT Pod",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_nntn8295,NNTN8295,"Operations Critical Wireless Earbud with 45.7” cable, inline mic, BLACK.Must be ordered with NNTN8127 wireless PTT Pod",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_nntn8299,NNTN8299,Replacement Eartips,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_nntn8296,NNTN8296,Wireless Covert Kit ,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln7696,PMLN7696,"SURVEILLANCE,NECKLOOP AND DISCREET EARPIECE KIT",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_nntn8385,NNTN8385,Wireless Neckloop Y-adapter and retention hook,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_nntn8361,NNTN8361,"Eartips, Bulk Replacement",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_nntn8737,NNTN8737,"WIRELESS POD ADAPTER FOR 3.5MM HEADPHONES WITH SPEAKER AND MIC, PK OF 10",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln4620,PMLN4620,D-Shell Receive Only Earpiece with 3.5mm plug for Remote Speaker Microphone -FM / UL Approved,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln7396,PMLN7396,D-Shell Adjustable Earpiece,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln5712,PMLN5712,Operation Critical Wireless Adapter (designed for radio software version R01.07.00 or later) ,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln7269,PMLN7269,"2-WIRE SURVEILLANCE KIT W/QUICK DISCONNECT CLEAR ACOUSTIC TUBE,BLACK",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln7270,PMLN7270,"2-WIRE SURVEILLANCE KIT W/QUICK DISCONNECT CLEAR ACOUSTIC TUBE,BEIGE",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6754,PMLN6754,"IMPRES 3-Wire Surveillance Kit with quick disconnect translucent tube, black",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6755,PMLN6755,"IMPRES 3-Wire Surveillance Kit with quick disconnect translucent tube, Beige",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln5727,PMLN5727,"Earpiece Inline Microphone/PTT, Swivel, MagOne",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln5732,PMLN5732,"Earset w/ Boom Microphone, Mag One",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln7156,PMLN7156,Mag One Earbud with in-line microphone and push-to-talk,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln5733,PMLN5733,Mag One Earbud with inline microphone and PTT,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln7157,PMLN7157,"2-Wire Surveillance Kit with translucent tube, black",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln7158,PMLN7158,"SURV. EARPIECE, IN-LINE MIC & PTT",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln7189,PMLN7189,"SWIVEL EARPIECE, IN-LINE MIC & PTT",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln7159,PMLN7159,"Adjustable D-style earpiece with in-line microphone and push-to-talk, black",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln5993,PMLN5993,MOTOTRBO Wireless Adapter FM,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6047,PMLN6047,Audio Adapter  With Molex Jack,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6095,PMLN6095,"Audio Adapter, In-Line PTT Adapter, GCAI",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6123,PMLN6123,"IMPRES 3 Wire Surveillance Kit, with Translucent Tube, Black - FM / UL Approved",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6124,PMLN6124,"IMPRES 3 Wire Surveillance Kit, with Translucent Tube, Beige - FM / UL Approved",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6125,PMLN6125,"Receive Only Surveillance Kit, Black (single wire) - FM / UL Approved",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6126,PMLN6126,"Receive Only Surveillance Kit, Beige (single wire) - FM / UL Approved",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6127,PMLN6127,"IMPRES 2 Wire Surveillance Kit, Black - FM / UL Approved",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6128,PMLN6128,"IMPRES 2 Wire Surveillance Kit, Beige - FM / UL Approved",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6129,PMLN6129 ,IMPRES 2 Wire Surveillance Kit w/ Translucent tube - Black  - FM / UL Approved,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6130,PMLN6130,IMPRES 2 Wire Surveillance Kit w/ Translucent tube - Beige - FM / UL Approved,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6246,PMLN6246,WIRELESS POD SWIVEL CLIP ,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln7269ans,PMLN7269ANS,"2-WIRE SURVEILLANCE KIT W/ QUICK DISCONNECT CLEAR ACOUSTIC TUBE,BLACK",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_nntn8459,NNTN8459,"1-Wire Surveillance Kit with translucent tube, black",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6635,PMLN6635,"Lightweight Over-the-Head Headset, Single Muff, In-line PTT and Boom Mic",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6761,PMLN6761,Ultra-Lite Behind-the-Head Headset ,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln8652,PMLN8652,"AUDIO ACCESSORY-EARPIECE, RECEIVE ONLY EXTRA LOUD EARPIECE,3.5MM JACK",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln6759,PMLN6759,IMPRES Temple Transducer with boom microphone and in-line push-to-talk,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln7052,PMLN7052,1-Wire Surveillance Kit for OCW/MCW,,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln8068,PMLN8068 ,"EARHOOK EARTIP, S (PACK OF 5)  ",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln8069,PMLN8069 ,"EARHOOK EARTIP, M (PACK OF 5)  ",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln8070,PMLN8070,"EARHOOK EARTIP, L (PACK OF 5)  ",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
product_template_pmln8077,PMLN8077,"OVER-THE-EAR EARPIECE, SINGLE PIN (AAD)",,TRUE,none,product_category_motorola_professional_accessories_ear_pieces
